502	68.0	False	[10. 35. 51. 56.]
503	68.0	False	[40.  9. 40. 45.]
504	68.0	False	[24. 47. 35.  9.]
505	68.0	False	[34. 11. 52. 12.]
506	68.0	False	[48. 46. 11. 26.]
507	68.0	False	[48. 49. 35. 51.]
508	68.0	False	[35.  9. 10. 44.]
509	68.0	False	[10.  9.  9. 45.]
510	68.0	False	[51.  9.  9. 38.]
511	68.0	False	[ 9. 48. 23. 46.]
512	68.0	False	[10. 10.  9. 39.]
513	68.0	False	[62. 10.  8. 45.]
514	68.0	False	[38. 35. 47. 60.]
515	68.0	False	[ 8. 52. 31. 51.]
516	68.0	False	[10. 40. 10. 10.]
517	68.0	False	[ 9. 36. 46. 38.]
518	68.0	False	[36.  9. 48. 25.]
519	68.0	False	[25. 41. 54. 39.]
520	68.0	False	[51.  8. 25.  9.]
521	68.0	False	[42. 45. 43. 39.]
522	68.0	False	[35.  9. 37. 45.]
523	68.0	False	[46. 48. 55. 49.]
524	68.0	False	[36.  9. 40. 10.]
525	68.0	False	[10. 47. 10. 41.]
526	68.0	False	[ 9. 41.  9.  9.]
527	68.0	False	[40. 55.  9. 10.]
528	68.0	False	[ 8. 39. 52. 46.]
529	68.0	False	[35. 51.  9. 38.]
530	68.0	False	[ 8. 39. 10. 33.]
531	68.0	False	[ 8. 35. 38. 46.]
532	68.0	False	[35. 52. 39. 10.]
533	68.0	False	[45. 39.  9. 39.]
534	68.0	False	[10. 47. 37. 40.]
535	68.0	False	[36. 37. 45. 10.]
536	68.0	False	[10. 51. 49. 43.]
537	68.0	False	[38. 10. 35. 13.]
538	68.0	False	[10. 57. 26. 10.]
539	68.0	False	[10. 32. 36. 31.]
540	68.0	False	[35. 38.  9.  9.]
541	68.0	False	[38. 39. 34. 38.]
542	68.0	False	[37. 10. 35. 10.]
543	68.0	False	[25. 33. 10. 38.]
544	68.0	False	[10. 49. 41.  9.]
545	68.0	False	[ 9. 56. 37. 31.]
546	68.0	False	[51.  9.  9. 40.]
547	68.0	False	[31. 11. 58. 52.]
548	68.0	False	[46.  9. 10. 54.]
549	68.0	False	[10. 10. 47.  8.]
550	68.0	False	[11. 40.  9. 10.]
551	68.0	False	[10.  9.  8. 39.]
552	68.0	False	[39. 10. 58. 10.]
553	68.0	False	[ 9. 38. 11.  9.]
554	68.0	False	[10. 10. 51. 37.]
555	68.0	False	[10. 59. 36. 45.]
556	68.0	False	[37. 56. 42. 26.]
557	68.0	False	[52. 10. 39. 42.]
558	68.0	False	[25.  9. 34. 51.]
559	68.0	False	[47.  8. 36. 53.]
560	68.0	False	[ 9. 41.  9.  9.]
